id,label
289,5
290,28
291,16
292,11
293,17
294,5
295,5
296,23
297,18
298,1
299,18
300,9
301,23
302,17
303,23
304,11
305,22
306,6
307,6
308,25
309,5
310,18
311,0
312,19
313,20
314,18
315,27
316,14
317,23
318,8
319,21
320,14
321,20
322,18
323,23
324,7
325,26
326,8
327,26
328,9
329,26
330,5
331,11
332,22
333,26
334,21
335,11
336,15
337,7
338,7
339,28
340,17
341,15
342,17
343,0
344,13
345,23
346,8
347,1
348,8
349,20
350,23
351,5
352,6
353,23
354,0
355,9
356,0
357,10
358,9
359,28
360,19
361,10
362,10
363,23
364,25
365,7
366,4
367,13
368,16
369,8
370,20
371,2
372,5
373,18
374,5
375,27
376,8
377,14
378,22
379,0
380,20
381,9
382,17
383,24
384,9
385,20
386,9
387,15
388,11
389,24
390,21
391,23
392,1
393,27
394,9
395,14
396,22
397,10
398,6
399,10
400,5
401,25
402,17
403,15
404,16
405,25
406,24
407,25
408,5
409,10
410,8
411,1
412,5
413,21
414,2
415,8
416,13
417,23
418,9
419,23
420,13
421,24
422,8
423,15
424,1
425,15
426,12
427,27
428,24
429,4
430,18
431,20
432,23
433,10
434,23
435,17
436,9
437,9
438,15
439,3
440,14
441,14
442,26
443,6
444,26
445,24
446,21
447,21
448,22
449,17
450,22
451,1
452,7
453,21
454,4
455,14
456,6
457,22
458,21
459,3
460,7
461,23
462,9
463,5
464,18
465,20
466,16
467,18
468,27
469,8
470,15
471,18
472,6
473,1
474,26
475,5
476,14
477,26
478,21
479,8
480,21
481,4
482,20
483,28
484,27
485,1
486,28
487,21
488,12
489,2
490,22
491,8
492,9
493,21
494,18
495,4
496,3
497,7
498,22
499,17
500,24
501,14
502,16
503,11
504,0
505,19
506,9
507,18
508,13
509,20
510,16
511,22
512,3
513,10
514,2
515,5
516,1
517,9
518,9
519,14
520,24
521,18
522,6
523,26
524,17
525,14
526,17
527,7
528,21
529,24
530,8
531,2
532,16
533,1
534,13
535,3
536,20
537,22
538,2
539,14
540,5
541,21
542,27
543,18
544,24
545,17
546,26
547,1
548,22
549,5
550,27
551,20
552,2
553,7
554,5
555,21
556,18
557,14
558,7
559,16
560,5
561,18
562,8
563,1
564,20
565,23
566,0
567,0
568,20
569,24
570,25
571,17
572,18
573,4
574,4
575,16
576,22
577,26
578,16
579,16
580,4
581,13
582,9
583,3
584,1
585,26
586,18
587,18
588,5
589,8
590,28
591,0
592,1
593,8
594,5
595,23
596,20
597,21
598,20
599,3
600,5
601,24
602,21
603,0
604,4
605,1
606,17
607,2
608,23
609,23
610,16
611,25
612,4
613,24
614,20
615,10
616,10
617,10
618,19
619,18
620,27
621,7
622,10
623,27
624,9
625,1
626,8
627,25
628,28
629,24
630,6
631,14
632,7
633,4
634,3
635,1
636,20
637,9
638,1
639,24
640,15
641,17
642,9
643,23
644,20
645,4
646,0
647,23
648,4
649,7
650,21
651,13
652,25
653,10
654,21
655,1
656,0
657,0
658,10
659,6
660,5
661,5
662,1
663,20
664,4
665,0
666,28
667,5
668,5
669,4
670,0
671,23
672,13
673,15
674,21
675,3
676,26
677,21
678,21
679,10
680,13
681,18
682,9
683,13
684,13
685,23
686,27
687,20
688,8
689,0
690,13
691,14
692,20
693,12
694,16
695,16
696,26
697,0
698,5
699,26
700,10
701,6
702,5
703,1
704,8
705,6
706,19
707,23
708,2
709,7
710,22
711,15
712,6
713,9
714,3
715,17
716,12
717,21
718,9
719,10
720,20
721,11
722,16
723,0
724,18
725,9
726,5
727,18
728,7
729,0
730,5
731,28
732,12
733,26
734,13
735,6
736,17
737,3
738,19
739,28
740,26
741,14
742,17
743,7
744,24
745,17
746,10
747,8
748,20
749,22
750,26
751,4
752,9
753,1
754,6
755,13
756,7
757,16
758,6
759,14
760,15
761,4
762,28
763,1
764,17
765,14
766,5
767,9
768,5
769,18
770,8
771,18
772,0
773,6
774,24
775,11
776,8
777,17
778,14
779,6
780,25
781,1
782,4
783,25
784,27
785,18
786,22
787,27
788,7
789,7
790,17
791,14
792,18
793,8
794,27
795,7
796,11
797,4
798,16
799,18
800,18
801,23
802,17
803,16
804,4
805,26
806,3
807,24
808,10
809,18
810,18
811,6
812,18
813,18
814,5
815,20
816,19
817,21
818,23
819,0
820,8
821,18
822,3
823,26
824,11
825,25
826,3
827,17
828,11
829,8
830,9
831,21
832,11
833,6
834,10
835,26
836,7
837,27
838,26
839,25
840,0
841,7
842,7
843,16
844,26
845,16
846,4
847,0
848,4
849,0
850,17
851,20
852,23
853,18
854,11
855,0
856,21
857,18
858,4
859,11
860,26
861,17
862,8
863,5
864,18
865,21
866,7
867,27
868,9
869,2
870,0
871,23
872,18
873,20
874,24
875,23
876,5
877,17
878,11
879,7
880,17
881,9
882,23
883,24
884,6
885,17
886,2
887,26
888,27
889,1
890,27
891,14
892,14
893,24
894,28
895,28
896,10
897,5
898,6
899,21
900,5
901,7
902,6
903,20
904,18
905,15
906,19
907,17
908,9
909,26
910,14
911,9
912,4
913,15
914,13
915,27
916,8
917,24
918,12
919,12
920,3
921,1
922,1
923,5
924,1
925,20
926,16
927,26
928,16
929,18
930,5
931,5
932,2
933,14
934,6
935,20
936,20
937,7
938,9
939,13
940,4
941,20
942,4
943,18
944,18
945,17
946,7
947,11
948,1
949,13
950,23
951,0
952,1
953,2
954,18
955,2
956,19
957,22
958,21
959,7
960,18
961,23
962,2
963,21
964,0
965,26
966,5
967,7
968,20
969,4
970,5
971,16
972,12
973,3
974,10
975,14
976,11
977,20
978,2
979,5
980,9
981,2
982,0
983,10
984,22
985,3
986,0
987,24
988,15
989,22
990,5
991,22
992,9
993,26
994,12
995,27
996,7
997,20
998,20
999,5
1000,8
1001,9
1002,1
1003,20
1004,21
1005,21
1006,28
1007,24
1008,1
1009,14
1010,28
1011,20
1012,20
1013,21
1014,9
1015,13
1016,10
1017,15
1018,18
1019,23
1020,4
1021,2
1022,20
1023,28
1024,8
1025,10
1026,4
1027,24
1028,20
1029,0
1030,4
1031,5
1032,11
1033,1
1034,10
1035,17
1036,20
1037,6
1038,15
1039,17
1040,21
1041,17
1042,15
1043,27
1044,11
1045,4
1046,2
1047,18
1048,19
1049,0
1050,20
1051,26
1052,16
1053,0
1054,5
1055,20
1056,0
1057,21
1058,21
1059,3
1060,14
1061,4
1062,0
1063,24
1064,26
1065,14
1066,14
1067,13
1068,20
1069,18
1070,21
1071,18
1072,0
1073,0
1074,23
1075,20
1076,7
1077,0
1078,19
1079,20
1080,21
1081,27
1082,6
1083,28
1084,25
1085,27
1086,8
1087,14
1088,15
1089,9
1090,6
1091,23
1092,6
1093,22
1094,1
1095,26
1096,21
1097,24
1098,26
1099,27
1100,2
1101,9
1102,21
1103,17
1104,7
1105,5
1106,8
1107,19
1108,11
1109,11
1110,8
1111,7
1112,13
1113,18
1114,21
1115,27
1116,5
1117,3
1118,23
1119,9
1120,0
1121,23
1122,26
1123,5
1124,21
1125,9
1126,28
1127,10
1128,1
1129,1
1130,17
1131,14
1132,0
1133,18
1134,21
1135,15
1136,27
1137,25
1138,23
1139,7
1140,27
1141,20
1142,27
1143,17
1144,24
1145,14
1146,16
1147,8
1148,27
1149,21
1150,21
1151,9
1152,28
1153,22
1154,18
1155,10
1156,23
1157,17
1158,17
1159,14
1160,1
1161,17
1162,22
1163,0
1164,3
1165,16
1166,15
1167,9
1168,10
1169,20
1170,6
1171,5
1172,21
1173,10
1174,5
1175,7
1176,27
1177,22
1178,12
1179,8
1180,1
1181,20
1182,8
1183,7
1184,15
1185,18
1186,18
1187,5
1188,8
1189,4
1190,7
1191,27
1192,27
1193,9
1194,20
1195,28
1196,21
1197,8
1198,20
1199,15
1200,15
1201,5
1202,15
1203,21
1204,7
1205,24
1206,16
1207,27
1208,9
1209,20
1210,21
1211,10
1212,2
1213,1
1214,10
1215,20
1216,18
1217,7
1218,23
1219,0
1220,5
1221,10
1222,16
1223,21
1224,15
1225,10
1226,13
1227,5
1228,2
1229,12
1230,24
1231,5
1232,1
1233,5
1234,16
1235,19
1236,24
1237,0
1238,23
1239,16
1240,18
1241,21
1242,4
1243,24
1244,26
1245,3
1246,2
1247,24
1248,23
1249,16
1250,16
1251,20
1252,7
1253,25
1254,0
1255,28
1256,22
1257,14
1258,7
1259,21
1260,11
1261,7
1262,20
1263,8
1264,5
1265,28
1266,17
1267,5
1268,10
1269,1
1270,13
1271,17
1272,24
1273,18
1274,24
1275,20
1276,27
1277,6
1278,18
1279,9
1280,10
1281,9
1282,13
1283,28
1284,14
1285,14
1286,21
1287,5
1288,15
1289,21
1290,28
1291,8
1292,24
1293,20
1294,14
1295,13
1296,18
1297,19
1298,14
1299,16
1300,21
1301,6
1302,6
1303,26
1304,23
1305,13
1306,1
1307,5
1308,25
1309,7
1310,19
1311,20
1312,16
1313,9
1314,10
1315,20
1316,26
1317,1
1318,14
1319,9
1320,10
1321,26
1322,21
1323,6
1324,11
1325,11
1326,8
1327,21
1328,15
1329,23
1330,27
1331,4
1332,14
1333,11
1334,4
1335,17
1336,20
1337,21
1338,24
1339,27
1340,17
1341,1
1342,25
1343,9
1344,13
1345,9
1346,20
1347,6
1348,13
1349,26
1350,13
1351,10
1352,4
1353,26
1354,21
1355,10
1356,25
1357,9
1358,8
1359,28
1360,2
1361,15
1362,9
1363,26
1364,14
1365,18
1366,12
1367,21
1368,0
1369,0
1370,5
1371,20
1372,15
1373,9
1374,6
1375,23
1376,9
1377,13
1378,7
1379,2
1380,0
1381,5
1382,7
1383,0
1384,23
1385,5
1386,16
1387,16
1388,7
1389,4
1390,0
1391,1
1392,23
1393,20
1394,26
1395,23
1396,27
1397,4
1398,2
1399,16
1400,22
1401,11
1402,6
1403,25
1404,25
1405,10
1406,5
1407,4
1408,17
1409,3
1410,3
1411,5
1412,4
1413,23
1414,16
1415,24
1416,5
1417,11
1418,27
1419,21
1420,23
1421,0
1422,28
1423,2
1424,26
1425,5
1426,23
1427,27
1428,24
1429,1
1430,21
1431,23
1432,10
1433,27
1434,7
1435,18
1436,26
1437,0
1438,13
1439,21
1440,21
1441,21
1442,12
1443,13
1444,25
1445,21
1446,20
1447,6
1448,16
1449,15
1450,10
1451,18
1452,21
1453,18
1454,1
1455,11
1456,15
1457,4
1458,27
1459,11
1460,4
1461,14
1462,20
1463,9
1464,2
1465,5
1466,1
1467,1
1468,8
1469,23
1470,20
1471,10
1472,21
1473,14
1474,18
1475,13
1476,22
1477,21
1478,2
1479,19
1480,5
1481,5
1482,23
1483,17
1484,3
1485,4
1486,0
1487,13
1488,11
1489,16
1490,15
1491,10
1492,5
1493,22
1494,2
1495,17
1496,10
1497,10
1498,7
1499,9
1500,24
1501,23
1502,8
1503,5
1504,20
1505,0
1506,27
1507,24
1508,21
1509,14
1510,5
1511,9
1512,23
1513,3
1514,18
1515,28
1516,6
1517,14
1518,7
1519,4
1520,9
1521,14
1522,8
1523,16
1524,9
1525,9
1526,8
1527,22
1528,22
1529,17
1530,6
1531,14
1532,2
1533,0
1534,22
1535,24
1536,4
1537,21
1538,16
1539,8
1540,9
1541,7
1542,27
1543,9
1544,9
1545,23
1546,6
1547,20
1548,8
1549,18
1550,0
1551,16
1552,18
1553,27
1554,16
1555,0
1556,18
1557,9
1558,4
1559,23
1560,27
1561,16
1562,17
1563,6
1564,21
1565,5
1566,8
1567,2
1568,14
1569,15
1570,3
1571,27
1572,1
1573,4
1574,0
1575,19
1576,2
1577,13
1578,7
1579,7
1580,18
1581,13
1582,19
1583,17
1584,20
1585,13
1586,17
1587,27
1588,1
1589,7
1590,0
1591,18
1592,27
1593,21
1594,15
1595,23
1596,19
1597,23
1598,6
1599,24
1600,11
1601,3
1602,18
1603,4
1604,2
1605,18
1606,27
1607,23
1608,17
1609,18
1610,17
1611,5
1612,3
1613,16
1614,6
1615,18
1616,13
1617,21
1618,9
1619,22
1620,7
1621,25
1622,11
1623,0
1624,4
1625,11
1626,9
1627,24
1628,27
1629,0
1630,10
1631,9
1632,7
1633,28
1634,22
1635,0
1636,0
1637,7
1638,0
1639,23
1640,18
1641,16
1642,7
1643,1
1644,21
1645,9
1646,18
1647,4
1648,18
1649,6
1650,9
1651,11
1652,5
1653,0
1654,7
1655,8
1656,18
1657,5
1658,15
1659,24
1660,18
1661,15
1662,25
1663,2
1664,18
1665,20
1666,7
1667,7
1668,20
1669,21
1670,1
1671,0
1672,0
1673,10
1674,18
1675,9
1676,11
1677,13
1678,16
1679,4
1680,21
1681,20
1682,25
1683,23
1684,6
1685,9
1686,26
1687,9
1688,25
1689,5
1690,20
1691,4
1692,10
1693,28
1694,11
1695,3
1696,4
1697,0
1698,11
1699,6
1700,4
1701,19
1702,22
1703,2
1704,0
1705,13
1706,21
1707,18
1708,20
1709,10
1710,10
1711,8
1712,9
1713,16
1714,5
1715,17
1716,11
1717,18
1718,26
1719,16
1720,23
1721,8
1722,10
1723,4
1724,16
1725,16
1726,8
1727,15
1728,5
1729,5
1730,10
1731,22
1732,15
1733,9
1734,15
1735,27
1736,26
1737,5
1738,26
1739,26
1740,7
1741,24
1742,4
1743,10
1744,9
1745,9
1746,2
1747,17
1748,26
1749,11
1750,26
1751,5
1752,23
1753,1
1754,6
1755,18
1756,26
1757,1
1758,24
1759,5
1760,23
1761,9
1762,14
1763,23
1764,21
1765,3
1766,5
1767,26
1768,20
1769,1
1770,21
1771,17
1772,7
1773,18
1774,6
1775,26
1776,19
1777,23
1778,5
1779,20
1780,23
1781,24
1782,8
1783,24
1784,10
1785,4
1786,1
1787,0
1788,10
1789,19
1790,14
1791,13
1792,20
1793,14
1794,27
1795,16
1796,5
1797,28
1798,23
1799,7
1800,5
1801,14
1802,24
1803,18
1804,7
1805,16
1806,20
1807,23
1808,15
1809,20
1810,11
1811,23
1812,11
1813,14
1814,9
1815,15
1816,13
1817,27
1818,14
1819,14
1820,7
1821,16
1822,27
1823,13
1824,0
1825,5
1826,7
1827,5
1828,13
1829,28
1830,28
1831,0
1832,24
1833,27
1834,20
1835,22
1836,8
1837,17
1838,14
1839,5
1840,22
1841,0
1842,15
1843,9
1844,8
1845,1
1846,5
1847,22
1848,13
1849,9
1850,9
1851,9
1852,8
1853,21
1854,4
1855,8
1856,13
1857,10
1858,14
1859,6
1860,22
1861,6
1862,25
1863,13
1864,16
1865,4
1866,22
1867,6
1868,27
1869,9
1870,8
1871,2
1872,9
1873,9
1874,24
1875,13
1876,18
1877,8
1878,19
1879,18
1880,13
1881,9
1882,16
1883,7
1884,20
1885,13
1886,4
1887,3
1888,20
1889,6
1890,28
1891,17
1892,0
1893,19
1894,14
1895,24
1896,5
1897,7
1898,5
1899,10
1900,18
1901,15
1902,18
1903,11
1904,0
1905,18
1906,6
1907,4
1908,11
1909,15
1910,9
1911,16
1912,17
1913,21
1914,26
1915,21
1916,24
1917,25
1918,15
1919,24
1920,17
1921,10
1922,18
1923,4
1924,13
1925,8
1926,20
1927,12
1928,21
1929,20
1930,16
1931,11
1932,1
1933,26
1934,24
1935,17
1936,1
1937,11
1938,14
1939,17
1940,27
1941,5
1942,26
1943,16
1944,21
1945,7
1946,17
1947,0
1948,27
1949,3
1950,4
1951,14
1952,26
1953,8
1954,0
1955,0
1956,26
1957,14
1958,18
1959,23
1960,20
1961,1
1962,20
1963,8
1964,21
1965,14
1966,19
1967,20
1968,7
1969,18
1970,14
1971,5
1972,4
1973,27
1974,1
1975,23
1976,3
1977,15
1978,18
1979,5
1980,17
1981,6
1982,23
1983,13
1984,26
1985,25
1986,23
1987,18
1988,18
1989,24
1990,7
1991,3
1992,0
1993,25
1994,20
1995,28
1996,15
1997,5
1998,11
1999,20
2000,11
2001,9
2002,10
2003,9
2004,23
2005,16
2006,21
2007,0
2008,18
2009,7
2010,28
2011,20
2012,28
2013,21
2014,3
2015,13
2016,8
2017,16
2018,23
2019,27
2020,27
2021,24
2022,16
2023,23
2024,17
2025,10
2026,28
2027,22
2028,24
2029,23
2030,15
2031,0
2032,5
2033,15
2034,2
2035,8
2036,27
2037,10
2038,22
2039,23
2040,6
2041,9
2042,17
2043,16
2044,27
2045,22
2046,23
2047,10
2048,5
2049,12
2050,23
2051,3
2052,26
2053,19
2054,27
2055,1
2056,8
2057,2
2058,19
2059,20
2060,18
2061,4
2062,28
2063,5
2064,2
2065,9
2066,17
2067,11
2068,6
2069,27
2070,11
2071,8
2072,22
2073,1
2074,27
2075,16
2076,28
2077,23
2078,3
2079,14
2080,5
2081,17
2082,16
2083,18
2084,8
2085,11
2086,6
2087,5
2088,6
2089,2
2090,9
2091,20
2092,8
2093,26
2094,24
2095,15
2096,25
2097,27
2098,21
2099,16
2100,13
2101,7
2102,9
2103,2
2104,17
2105,21
2106,20
2107,17
2108,6
2109,17
2110,1
2111,24
2112,10
2113,7
2114,19
2115,21
2116,16
2117,20
2118,16
2119,8
2120,5
2121,5
2122,23
2123,19
2124,23
2125,26
2126,6
2127,19
2128,0
2129,10
2130,0
2131,10
2132,2
2133,15
2134,4
2135,16
2136,28
2137,23
2138,23
2139,1
2140,24
2141,19
2142,24
2143,10
2144,7
2145,14
2146,21
2147,26
2148,11
2149,9
2150,12
2151,27
2152,14
2153,26
2154,7
2155,3
2156,19
2157,7
2158,4
2159,3
2160,5
2161,17
2162,11
2163,2
2164,3
2165,10
2166,9
2167,16
2168,11
2169,5
2170,9
2171,3
2172,9
2173,1
2174,5
2175,16
2176,15
2177,27
2178,26
2179,14
2180,10
2181,18
2182,15
2183,26
2184,20
2185,17
2186,16
2187,5
2188,24
2189,14
2190,22
2191,22
2192,3
2193,10
2194,1
2195,20
2196,12
2197,27
2198,20
2199,24
2200,10
2201,18
2202,10
2203,4
2204,16
2205,0
2206,15
2207,7
2208,27
2209,27
2210,27
2211,8
2212,18
2213,11
2214,1
2215,8
2216,11
2217,23
2218,19
2219,11
2220,14
2221,28
2222,18
2223,11
2224,19
2225,12
2226,26
2227,21
2228,10
2229,6
2230,0
2231,16
2232,21
2233,14
2234,6
2235,23
2236,16
2237,25
2238,21
2239,27
2240,20
2241,16
2242,8
2243,5
2244,8
2245,23
2246,15
2247,3
2248,0
2249,28
2250,9
2251,28
2252,19
2253,15
2254,8
2255,24
2256,17
2257,28
2258,28
2259,3
2260,5
2261,13
2262,17
2263,22
2264,17
2265,26
2266,7
2267,21
2268,24
2269,13
2270,22
2271,10
2272,26
2273,23
2274,5
2275,15
2276,12
2277,25
2278,26
2279,19
2280,25
2281,16
2282,18
2283,14
2284,27
2285,20
2286,18
2287,18
2288,16
2289,16
2290,18
2291,26
2292,2
2293,9
2294,26
2295,15
2296,2
2297,11
2298,8
2299,18
2300,14
2301,23
2302,9
2303,4
2304,7
2305,28
2306,16
2307,26
2308,9
2309,20
2310,16
2311,28
2312,14
2313,27
2314,10
2315,0
2316,21
2317,26
2318,17
2319,23
2320,2
2321,3
2322,18
2323,5
2324,17
2325,23
2326,28
2327,23
2328,1
2329,10
2330,1
2331,27
2332,15
2333,0
2334,19
2335,21
2336,5
2337,6
2338,0
2339,20
2340,13
2341,23
2342,23
2343,10
2344,17
2345,16
2346,9
2347,28
2348,14
2349,23
2350,13
2351,7
2352,5
2353,0
2354,24
2355,3
2356,19
2357,20
2358,2
2359,17
2360,4
2361,9
2362,18
2363,8
2364,4
2365,17
2366,21
2367,25
2368,26
2369,17
2370,19
2371,20
2372,19
2373,10
2374,26
2375,13
2376,16
2377,25
2378,7
2379,18
2380,13
2381,26
2382,1
2383,8
2384,17
2385,26
2386,10
2387,26
2388,9
2389,10
2390,2
2391,27
2392,20
2393,2
2394,25
2395,11
2396,12
2397,17
2398,10
2399,21
2400,28
2401,8
2402,16
2403,23
2404,26
2405,0
2406,27
2407,9
2408,20
2409,24
2410,15
2411,26
2412,27
2413,16
2414,3
2415,0
2416,23
2417,21
2418,25
2419,18
2420,0
2421,28
2422,16
2423,28
2424,7
2425,24
2426,26
2427,15
2428,12
2429,0
2430,26
2431,20
2432,24
2433,17
2434,0
2435,4
2436,20
2437,21
2438,4
2439,2
2440,0
2441,16
2442,4
2443,8
2444,7
2445,28
2446,22
2447,8
2448,8
2449,23
2450,15
2451,8
2452,26
2453,7
2454,17
2455,18
2456,2
2457,9
2458,24
2459,17
2460,23
2461,14
2462,5
2463,11
2464,2
2465,10
2466,17
2467,16
2468,4
2469,20
2470,24
2471,5
2472,21
2473,1
2474,15
2475,24
2476,2
2477,19
2478,15
2479,19
2480,8
2481,17
2482,20
2483,22
2484,4
2485,5
2486,3
2487,6
2488,21
2489,10
2490,5
2491,15
2492,26
2493,5
2494,28
2495,13
2496,21
2497,25
2498,27
2499,0
2500,14
2501,27
2502,10
2503,5
2504,24
2505,24
2506,4
2507,16
2508,24
2509,15
2510,7
2511,5
2512,6
2513,18
2514,2
2515,0
2516,24
2517,22
2518,1
2519,26
2520,7
2521,9
2522,26
2523,0
2524,7
2525,17
2526,24
2527,8
2528,18
2529,22
2530,17
2531,23
2532,18
2533,24
2534,12
2535,9
2536,24
2537,9
2538,21
2539,2
2540,8
2541,21
2542,10
2543,22
2544,15
2545,11
2546,17
2547,16
2548,17
2549,0
2550,5
2551,5
2552,22
2553,26
2554,18
2555,11
2556,9
2557,0
2558,20
2559,7
2560,3
2561,28
2562,14
2563,2
2564,26
2565,25
2566,23
2567,24
2568,16
2569,0
2570,8
2571,17
2572,16
2573,20
2574,16
2575,11
2576,14
2577,21
2578,0
2579,16
2580,7
2581,23
2582,7
2583,0
2584,22
2585,17
2586,18
2587,21
2588,7
2589,5
2590,17
2591,18
2592,5
2593,22
2594,23
2595,9
2596,9
2597,9
2598,27
2599,23
2600,17
2601,17
2602,11
2603,20
2604,24
2605,0
2606,1
2607,26
2608,12
2609,27
2610,27
2611,17
2612,26
2613,14
2614,18
2615,5
2616,26
2617,17
2618,1
2619,20
2620,22
2621,12
2622,20
2623,5
2624,8
2625,11
2626,12
2627,28
2628,23
2629,26
2630,24
2631,20
2632,25
2633,11
2634,0
2635,15
2636,15
2637,1
2638,16
2639,8
2640,23
2641,0
2642,28
2643,14
2644,20
2645,22
2646,23
2647,23
2648,17
2649,16
2650,18
2651,18
2652,15
2653,5
2654,9
2655,10
2656,5
2657,13
2658,19
2659,19
2660,4
2661,20
2662,4
2663,1
2664,7
2665,26
2666,6
2667,6
2668,6
2669,9
2670,27
2671,21
2672,12
2673,25
2674,27
2675,6
2676,23
2677,9
2678,11
2679,0
2680,8
2681,10
2682,15
2683,20
2684,18
2685,17
2686,22
2687,24
2688,0
2689,25
2690,5
2691,8
2692,8
2693,23
2694,9
2695,23
2696,2
2697,5
2698,11
2699,10
2700,4
2701,27
2702,18
2703,9
2704,12
2705,14
2706,8
2707,5
2708,26
2709,22
2710,19
2711,23
2712,22
2713,18
2714,11
2715,14
2716,4
2717,8
2718,18
2719,24
2720,17
2721,28
2722,26
2723,1
2724,3
2725,27
2726,7
2727,0
2728,15
2729,21
2730,5
2731,21
2732,17
2733,1
2734,17
2735,6
2736,21
2737,14
2738,13
2739,9
2740,14
2741,14
2742,8
2743,28
2744,27
2745,14
2746,14
2747,21
2748,16
2749,14
2750,17
2751,6
2752,13
2753,11
2754,17
2755,18
2756,24
2757,0
2758,13
2759,17
2760,1
2761,2
2762,16
2763,22
2764,9
2765,18
2766,7
2767,2
2768,24
2769,20
2770,6
2771,15
2772,7
2773,23
2774,9
2775,9
2776,23
2777,9
2778,27
2779,20
2780,4
2781,2
2782,6
2783,3
2784,20
2785,26
2786,21
2787,25
2788,8
2789,10
2790,3
2791,17
2792,16
2793,6
2794,12
2795,5
2796,17
2797,4
2798,1
2799,11
2800,21
2801,17
2802,18
2803,19
2804,21
2805,2
2806,7
2807,17
2808,16
2809,6
2810,4
2811,21
2812,19
2813,23
2814,14
2815,27
2816,22
2817,14
2818,20
2819,11
2820,17
2821,9
2822,28
2823,21
2824,1
2825,5
2826,23
2827,8
2828,19
2829,18
2830,27
2831,7
2832,9
2833,26
2834,16
2835,20
2836,21
2837,24
2838,14
2839,21
2840,18
2841,18
2842,28
2843,16
2844,1
2845,23
2846,24
2847,10
2848,5
2849,9
2850,21
2851,20
2852,27
2853,9
2854,24
2855,23
2856,12
2857,6
2858,8
2859,16
2860,7
2861,20
2862,13
2863,23
2864,0
2865,1
2866,17
2867,0
2868,9
2869,0
2870,21
2871,20
2872,7
2873,0
2874,9
2875,11
2876,20
2877,5
2878,2
2879,9
2880,1
2881,21
2882,5
2883,28
2884,9
2885,24
2886,17
2887,9
2888,21
2889,8
2890,21
2891,9
2892,14
2893,2
2894,2
2895,13
2896,26
2897,13
2898,13
2899,26
